Time,Title,Content,URL
"3:02  PM ET Tue, 10 Oct 2017","Renters think the housing market is finally loosening up, fueling a sudden optimism among homebuyers",There has been a sudden burst of optimism among potential homebuyers in a monthly sentiment survey from Fannie Mae.,https://www.cnbc.com/2017/10/10/whats-behind-the-sudden-optimism-among-homebuyers.html
"12:12  PM ET Tue, 10 Oct 2017",Ivanka Trump could help Republicans actually cut taxes for the middle class,Ivanka Trump is the most influential supporter of expanding the child tax credit in the White House.,https://www.cnbc.com/2017/10/10/ivanka-trump-could-help-republicans-actually-cut-taxes-for-the-middle-class.html
"12:42  PM ET Mon,  9 Oct 2017",10 reasons why the US economy is actually in great shape,"Here are 10 more pieces of good economic news you may have missed amid all the big, important stories happening around the world right now.",https://www.cnbc.com/2017/10/09/10-reasons-why-the-us-economy-is-actually-in-great-shape.html
"10:43  AM ET Mon,  9 Oct 2017","Sen. Corker-Trump sparring match increases reservations about tax reform, Art Cashin says","""But we never have a weekend without a surprise out of Washington,"" Art Cashin says.",https://www.cnbc.com/2017/10/09/corker-trump-spar-match-increases-reservations-on-taxes-art-cashin.html
"10:31  AM ET Mon,  9 Oct 2017","The economy is humming, and bankers are cheering xe2x80x94 but donxe2x80x99t uncork the champagne yet","From Wall Street to Washington, economists have been upgrading their forecasts for the global economy this year, N.Y. Times reports.",https://www.cnbc.com/2017/10/09/the-economy-is-humming-bankers-are-cheering-what-could-go-wrong.html
"9:39  AM ET Mon,  9 Oct 2017","Like 'family farms,' mom-and-pop businesses propel tax cuts for the rich",The pass-through tax break in the Republican plan could be three times as costly as elimination of the estate tax.,https://www.cnbc.com/2017/10/06/gop-pushes-pass-through-tax-break-bigger-than-cutting-estate-tax.html
"8:36  AM ET Mon,  9 Oct 2017",US economist Richard Thaler wins Nobel economics prize,U.S. economist Richard Thaler won the 2017 Nobel Economics Prize for his contributions in the field of behavioral economics.,https://www.cnbc.com/2017/10/09/richard-thaler-wins-the-nobel-prize-for-economics.html
"9:52  AM ET Mon,  9 Oct 2017",Front-runners to replace Yellen have too much Wall Street in their past,Why the two front-runners to replace Fed chair Janet Yellen would be bad for the economy.,https://www.cnbc.com/2017/10/09/warsh-and-powell-frontrunners-to-replace-yellen-at-fed-are-bad-calls.html
"8:50  AM ET Mon,  9 Oct 2017",Grover Norquist: Corker is a 'grown up' xe2x80x94 he can fight with Trump but support tax cut,"""He's a serious guy in terms of wanting economic growth,"" anti-tax crusader Grover Norquist says of Sen. Bob Corker.",https://www.cnbc.com/2017/10/09/norquist-sen-bob-corker-can-fight-with-trump-and-support-a-tax-cut.html
"5:47  PM ET Mon,  9 Oct 2017","If DACA killed, the US can lose $433 billion over the next 10 years",The end of DACA could hurt the US economy. Experts say the loss of DACA workers would reduce GDP by $433 billion over the next 10 years.,https://www.cnbc.com/2017/10/09/if-daca-killed-the-us-economy-can-lose-433-billion.html
"10:56  AM ET Mon, 23 Oct 2017",Larry Summers: Defenders of Trumpxe2x80x99s tax plan are still using fuzzy math,"The idea that corporate tax cuts could generate a $4000 to $9000 raise for workers is indefensible, says Larry Summers.",https://www.cnbc.com/2017/10/23/defenders-of-trumps-tax-plan-are-still-using-fuzzy-math-commentary.html
"12:01  AM ET Mon, 23 Oct 2017",Economists see pickup in business after third-quarter pause,"Business wasn't great during the third quarter, but things should pick up again through the rest of the year, according a survey of business economists.",https://www.cnbc.com/2017/10/23/economists-see-pickup-in-business-after-third-quarter-pause.html
"7:18  AM ET Fri, 20 Oct 2017",Wall Street expects Powell but still wants Yellen as next Fed chair,"While the CNBC Fed Survey says nearly half expect Trump to nominate Jay Powell, Wall Street thinks he should name Yellen.",https://www.cnbc.com/2017/10/19/wall-street-expects-powell-but-still-wants-yellen-as-next-fed-chair.html
"1:01  PM ET Fri, 20 Oct 2017",Rebound in Houston home sales fuels uptick nationally,"Houston area sales rose 4 percent in September from the prior year, after plummeting nearly 24 percent in August.",https://www.cnbc.com/2017/10/20/rebound-in-houston-home-sale-fuel-uptick-nationally.html
"10:42  AM ET Fri, 20 Oct 2017","Senate passes a budget, moving the GOP closer to tax reform",Senators will now have to reconcile their budget resolution with a starkly different one passed by the House.,https://www.cnbc.com/2017/10/19/senate-passes-a-budget-moving-the-gop-closer-to-tax-reform.html
"6:34  PM ET Thu, 19 Oct 2017",Trump's apparent favorite to run the Fed is a safe bet unlikely to rock markets,Reports that President Trump is leaning toward Fed governor Jerome Powell to be the next Fed chair sent buyers into stocks and bonds.,https://www.cnbc.com/2017/10/19/fed-chair.html
"10:23  AM ET Thu, 19 Oct 2017","4 wildest stunts for Amazon's second headquarters: Cities compete for 50,000 jobs","To court Amazon's second headquarters, some cities got downright wacky with their efforts, USA Today reports.",https://www.cnbc.com/2017/10/19/stunts-for-amazons-second-headquarters-cities-compete-for-50000-jobs.html
"8:39  AM ET Thu, 19 Oct 2017",GOP Sen. Jeff Flake: Budget deal is 'in the bag' but tax reform is still a question,"""Whether or not we can get to tax reform, we're going to see over the next couple of months,"" Flake says.",https://www.cnbc.com/2017/10/19/gop-jeff-flake-budget-deal-is-in-the-bag-tax-reform-still-a-question.html
"9:29  AM ET Thu, 19 Oct 2017",US jobless claims drop to a more than 44-year low,"The number of Americans filing for benefits fell to its lowest level in more than 44 years last week, pointing to a rebound in job growth.",https://www.cnbc.com/2017/10/19/us-weekly-jobless-claims-oct-14-2017.html
"8:34  AM ET Thu, 19 Oct 2017",Senate is poised to make crucial vote on the budget to make way for tax reform,Senate Republicans are poised to approve a budget measure that would help them pass tax legislation without Democratic support.,https://www.cnbc.com/2017/10/19/senate-poised-for-crucial-vote-related-to-tax-reform-measure.html
"1:33  PM ET Wed, 18 Oct 2017","'It's very hard not to give tax cuts to the wealthy,' Steven Mnuchin now says","The Trump administration has now completed wholesale repeal of the ""Mnuchin Rule.""",https://www.cnbc.com/2017/10/18/its-very-hard-not-to-give-tax-cuts-to-the-wealthy-steven-mnuchin-now-says.html
"2:04  PM ET Wed, 18 Oct 2017","'The housing market can't take the shock of a natural event,' real estate economist warns","Given the acute construction labor shortage, reconstruction and its repercussions in residential real estate could be yet another disaster.",https://www.cnbc.com/2017/10/18/the-housing-market-cant-take-the-shock-of-a-natural-event-redfin-economist-warns.html
"11:33  AM ET Wed, 18 Oct 2017","Rising seas threaten nearly $1 trillion worth of US homes, says Zillow","More than $900 billion worth of U.S. residential real estate could be lost, a new report says.",https://www.cnbc.com/2017/10/18/rising-seas-threaten-nearly-1-trillion-worth-of-us-homes-zillow.html
"9:31  AM ET Wed, 18 Oct 2017",The same federal lawmakers who regulate Amazon are wooing the company in the race for HQ2,"Democrats and Republicans in Congress are warring to snag the jobs and investment that might come from HQ2, Recode reports.",https://www.cnbc.com/2017/10/18/amazon-headquarters-race-draws-bids-from-regulating-lawmakers.html
"1:13  PM ET Tue, 17 Oct 2017","Canada, Mexico to firmly reject US NAFTA proposals but will offer to keep negotiations going: Sources","Canada and Mexico will not walk away from the NAFTA negotiating table, despite an outright rejection of the U.S. demands.",https://www.cnbc.com/2017/10/17/canada-mexico-to-firmly-reject-us-nafta-proposals-but-will-offer-to-keep-negotiations-going-sources.html
"12:31  PM ET Wed, 18 Oct 2017",US housing starts hit one-year low; building permits tumble,U.S. homebuilding fell to a one-year low in September as Hurricanes Harvey and Irma disrupted the construction of single-family homes in the South.,https://www.cnbc.com/2017/10/18/housing-starts-sept-2017.html
"10:54  AM ET Tue, 17 Oct 2017","Larry Summers: Hassett's analysis of the Trump tax plan is 'dishonest, incompetent and absurd'","Hassett's claim that cutting the corporate tax rate to 20 per cent would raise wages by $4,000 per worker is absurd, says Larry Summers.",https://www.cnbc.com/2017/10/17/hassetts-flawed-analysis-of-trump-tax-plan-larry-summers-commentary.html
"10:00  AM ET Tue, 17 Oct 2017",Homebuilder confidence jumps to 6-month high in October,"After a hurricane-induced dip, confidence among U.S. homebuilders increased more than expected in October.",https://www.cnbc.com/2017/10/17/homebuilder-confidence-jumps-to-6-month-high-in-october.html
"8:41  PM ET Mon, 16 Oct 2017",Trump to interview Yellen about Fed chair appointment this week,"If the president appoints Yellen to another term as the nation's top central banker, it will be a sharp turn from his prior stance.",https://www.cnbc.com/2017/10/16/trump-to-interview-yellen-about-fed-chair-appointment-this-week-politico.html
"8:09  PM ET Mon, 16 Oct 2017",Horse race for Fed chair pits Warsh against mentor and brings Yellen back,"Now with no clear winner in sight, markets see a tight horse race shaping up for the Fed chairmanship.",https://www.cnbc.com/2017/10/16/horse-race-for-fed-chair-warsh-mentor-yellen.html
"3:07  PM ET Thu, 26 Oct 2017","House narrowly passes budget, clearing the way for tax reform",The vote triggered a window in which the GOP-controlled Senate can use reconciliation to sweeping a tax-reform bill with a simple majority.,https://www.cnbc.com/2017/10/26/house-narrowly-passes-budget-moves-one-step-closer-to-tax-reform.html
"1:54  PM ET Thu, 26 Oct 2017",Pending home sales drop to lowest in nearly 3 years,"Last month's reading was revised down, putting the index at its lowest level since January 2015.",https://www.cnbc.com/2017/10/26/pending-home-sales-drop-to-lowest-in-nearly-3-years.html
"12:50  PM ET Thu, 26 Oct 2017",California begins 'historic cleanup' from fires but faces serious hurdles in rebuilding,"California is pulling out all stops to help with wildfire recovery, although it could take years to rebuild homes and businesses.",https://www.cnbc.com/2017/10/26/california-begins-fire-cleanup-but-faces-serious-hurdles-in-rebuilding.html
"1:14  PM ET Thu, 26 Oct 2017",The Fed chair contest is Trump's version of 'The Bachelor',"President Donald Trump has turned his selection of a Federal Reserve chair into a version of 'The Bachelor,' Politico's Ben White says.",https://www.cnbc.com/2017/10/26/the-fed-chair-contest-is-trumps-version-of-the-bachelor.html
"11:29  AM ET Thu, 26 Oct 2017",Sen. Bob Corker: Criticism of Trump will 'absolutely not' affect my tax-reform vote,"xefxbbxbfxefxbbxbfSen. Bob Corker says he's ""all in"" on tax reform but says he still does not want to add to the deficit.",https://www.cnbc.com/2017/10/26/se-bob-corker-criticism-of-trump-will-absolutely-not-affect-tax-reform-vote.html
"11:41  AM ET Thu, 26 Oct 2017",Larry Summers: Here's what I would put in a tax-reform plan,"Former Treasury Secretary Larry Summers has been sharply critical of the Trump tax plan. Here, he outlines what he would support in a tax-reform plan.",https://www.cnbc.com/2017/10/26/larry-summers-what-i-do-support-in-a-new-tax-plan-commentary.html
"12:20  PM ET Thu, 26 Oct 2017",Sen. Corker: Some of the 'ridiculous' things in tax reform are just 'buying off' special interests,"""Some of the things we're doing xe2x80x94 I'm sorry xe2x80x94 are ridiculous,"" the Tennessee Republican says.",https://www.cnbc.com/2017/10/26/sen-bob-corker-some-of-the-ridiculous-things-in-tax-reform-are-just-buying-off-lawmakers-to-pass-it.html
"11:37  AM ET Thu, 26 Oct 2017",Weekly US jobless claims rose less than expected as the labor market continued to tighten,"The number of Americans filing for benefits increased less than expected last week, suggesting the labor market continued to tighten after recent hurricane-related disruptions.",https://www.cnbc.com/2017/10/26/us-weekly-jobless-claims-total-233000-vs-235000-claims-expected.html
"5:18  PM ET Wed, 25 Oct 2017","Get ready for a 'substantial' slowdown in the US economy, investment bank predicts","One investment bank is urging investors to prepare for the U.S. economy to ""slow down substantially"" as early as 2018.",https://www.cnbc.com/2017/10/25/get-ready-for-a-substantial-slowdown-in-the-us-economy-investment-bank-predicts.html
